Column,Wavelength,Intensity
0,583.18022984128947,614
1,583.27766153356856,613
2,583.37509214961233,616
3,583.472521688174,614
4,583.56995014800725,619
5,583.66737752786537,624
6,583.76480382650186,613
7,583.86222904267,618
8,583.95965317512332,621
9,584.05707622261514,617
10,584.15449818389857,618
11,584.25191905772726,609
12,584.34933884285442,619
13,584.44675753803324,629
14,584.54417514201691,626
15,584.64159165355909,622
16,584.73900707141252,626
17,584.83642139433084,637
18,584.93383462106692,645
19,585.03124675037418,650
20,585.1286577810057,650
21,585.22606771171479,654
22,585.32347654125431,652
23,585.42088426837768,649
24,585.51829089183786,643
25,585.615696410388,653
26,585.71310082278114,635
27,585.81050412777029,637
28,585.90790632410869,625
29,586.00530741054922,631
30,586.10270738584506,625
31,586.200106248749,616
32,586.29750399801412,625
33,586.39490063239339,625
34,586.49229615063985,623
35,586.58969055150635,622
36,586.68708383374587,625
37,586.78447599611138,613
38,586.88186703735562,615
39,586.97925695623167,616
40,587.07664575149215,611
41,587.17403342189027,618
42,587.27141996617854,618
43,587.36880538311,617
44,587.46618967143741,616
45,587.5635728299136,616
46,587.66095485729113,615
47,587.75833575232309,622
48,587.85571551376211,615
49,587.95309414036092,614
50,588.05047163087227,619
51,588.14784798404878,620
52,588.24522319864332,612
53,588.34259727340861,615
54,588.43997020709708,614
55,588.53734199846156,617
56,588.6347126462548,621
57,588.73208214922931,620
58,588.82945050613762,613
59,588.92681771573245,615
60,589.02418377676645,626
61,589.12154868799212,621
62,589.21891244816209,621
63,589.316275056029,618
64,589.41363651034521,615
65,589.51099680986329,617
66,589.608355953336,608
67,589.70571393951536,622
68,589.80307076715428,614
69,589.90042643500522,624
70,589.99778094182057,620
71,590.09513428635273,623
72,590.19248646735423,624
73,590.28983748357746,621
74,590.38718733377493,623
75,590.48453601669894,625
76,590.581883531102,625
77,590.67922987573627,631
78,590.77657504935462,635
79,590.87391905070888,630
80,590.97126187855167,635
81,591.06860353163529,630
82,591.16594400871213,635
83,591.26328330853448,640
84,591.36062142985452,619
85,591.45795837142464,633
86,591.55529413199724,624
87,591.65262871032451,620
88,591.7499621051586,618
89,591.84729431525193,616
90,591.94462533935666,622
91,592.041955176225,616
92,592.13928382460938,615
93,592.23661128326171,605
94,592.33393755093437,616
95,592.43126262637963,619
96,592.52858650834946,616
97,592.62590919559625,614
98,592.72323068687183,606
99,592.82055098092883,607
100,592.917870076519,603
101,593.01518797239453,607
102,593.11250466730769,611
103,593.20982016001062,615
104,593.30713444925516,606
105,593.40444753379359,606
106,593.50175941237808,619
107,593.59907008376047,612
108,593.696379546693,619
109,593.79368779992774,614
110,593.89099484221651,614
111,593.98830067231177,605
112,594.0856052889651,613
113,594.1829086909288,610
114,594.2802108769547,603
115,594.37751184579486,607
116,594.47481159620145,607
117,594.57211012692619,609
118,594.66940743672137,605
119,594.76670352433848,606
120,594.86399838852981,613
121,594.96129202804752,606
122,595.058584441643,616
123,595.15587562806854,612
124,595.25316558607608,607
125,595.35045431441756,608
126,595.44774181184459,610
127,595.54502807710935,606
128,595.64231310896378,611
