Column,Wavelength,Intensity
0,731.42048071901581,685
1,731.51595572620317,703
2,731.6114293452473,667
3,731.706901574912,654
4,731.802372413961,676
5,731.89784186115776,668
6,731.99330991526608,665
7,732.08877657504934,681
8,732.18424183927164,688
9,732.27970570669618,664
10,732.37516817608662,697
11,732.470629246207,670
12,732.56608891582039,710
13,732.66154718369057,690
14,732.75700404858139,673
15,732.85245950925616,698
16,732.94791356447877,679
17,733.0433662130124,692
18,733.138817453621,700
19,733.234267285068,731
20,733.32971570611687,830
21,733.42516271553154,874
22,733.52060831207518,798
23,733.61605249451156,703
24,733.71149526160411,692
25,733.80693661211649,685
26,733.90237654481234,652
27,733.9978150584551,679
28,734.0932521518082,689
29,734.18868782363541,705
30,734.28412207270014,672
31,734.379554897766,708
32,734.47498629759639,674
33,734.57041627095487,711
34,734.665844816605,700
35,734.76127193331047,667
36,734.85669761983456,665
37,734.95212187494087,703
38,735.04754469739282,759
39,735.14296608595419,916
40,735.238386039388,1068
41,735.3338045564584,1210
42,735.42922163592834,932
43,735.52463727656163,697
44,735.62005147712159,692
45,735.71546423637176,689
46,735.81087555307556,661
47,735.90628542599677,696
48,736.0016938538987,669
49,736.09710083554467,698
50,736.19250636969844,759
51,736.28791045512321,1121
52,736.38331309058265,1625
53,736.47871427484029,2177
54,736.57411400665944,1598
55,736.66951228480366,863
56,736.76490910803636,710
57,736.8603044751211,695
58,736.95569838482129,687
59,737.05109083590025,670
60,737.14648182712187,706
61,737.24187135724924,685
62,737.33725942504589,738
63,737.43264602927536,705
64,737.5280311687012,721
65,737.62341484208662,690
66,737.71879704819514,680
67,737.81417778579021,662
68,737.90955705363569,685
69,738.00493485049458,679
70,738.1003111751304,670
71,738.19568602630659,669
72,738.29105940278691,689
73,738.38643130333446,678
74,738.48180172671277,694
75,738.57717067168562,675
76,738.672538137016,671
77,738.76790412146761,677
78,738.863268623804,677
79,738.9586316427883,681
80,739.05399317718422,698
81,739.14935322575525,695
82,739.24471178726458,722
83,739.340068860476,717
