Column,Wavelength,Intensity
0,731.42048071901581,674
1,731.51595572620317,655
2,731.6114293452473,652
3,731.706901574912,655
4,731.802372413961,646
5,731.89784186115776,665
6,731.99330991526608,690
7,732.08877657504934,703
8,732.18424183927164,678
9,732.27970570669618,678
10,732.37516817608662,676
11,732.470629246207,668
12,732.56608891582039,691
13,732.66154718369057,664
14,732.75700404858139,677
15,732.85245950925616,670
16,732.94791356447877,671
17,733.0433662130124,665
18,733.138817453621,680
19,733.234267285068,706
20,733.32971570611687,750
21,733.42516271553154,778
22,733.52060831207518,748
23,733.61605249451156,682
24,733.71149526160411,681
25,733.80693661211649,649
26,733.90237654481234,674
27,733.9978150584551,667
28,734.0932521518082,670
29,734.18868782363541,680
30,734.28412207270014,665
31,734.379554897766,671
32,734.47498629759639,687
33,734.57041627095487,685
34,734.665844816605,666
35,734.76127193331047,677
36,734.85669761983456,684
37,734.95212187494087,685
38,735.04754469739282,703
39,735.14296608595419,795
40,735.238386039388,933
41,735.3338045564584,1007
42,735.42922163592834,794
43,735.52463727656163,678
44,735.62005147712159,682
45,735.71546423637176,679
46,735.81087555307556,664
47,735.90628542599677,657
48,736.0016938538987,688
49,736.09710083554467,690
50,736.19250636969844,757
51,736.28791045512321,1002
52,736.38331309058265,1349
53,736.47871427484029,1825
54,736.57411400665944,1440
55,736.66951228480366,826
56,736.76490910803636,729
57,736.8603044751211,668
58,736.95569838482129,661
59,737.05109083590025,675
60,737.14648182712187,668
61,737.24187135724924,670
62,737.33725942504589,699
63,737.43264602927536,697
64,737.5280311687012,676
65,737.62341484208662,675
66,737.71879704819514,672
67,737.81417778579021,673
68,737.90955705363569,680
69,738.00493485049458,662
70,738.1003111751304,681
71,738.19568602630659,640
72,738.29105940278691,676
73,738.38643130333446,679
74,738.48180172671277,646
75,738.57717067168562,662
76,738.672538137016,676
77,738.76790412146761,684
78,738.863268623804,654
79,738.9586316427883,673
80,739.05399317718422,688
81,739.14935322575525,699
82,739.24471178726458,687
83,739.340068860476,710
84,739.43542444415266,702
85,739.53077853705815,697
86,739.62613113795612,659
87,739.72148224560976,667
88,739.81683185878273,650
89,739.91217997623824,686
90,740.00752659673992,691
91,740.10287171905122,688
92,740.19821534193557,663
93,740.29355746415649,669
94,740.38889808447743,689
95,740.48423720166181,676
96,740.57957481447318,696
97,740.67491092167506,704
98,740.77024552203068,691
99,740.86557861430367,681
100,740.96091019725759,664
101,741.05624026965575,682
102,741.15156883026168,662
103,741.246895877839,683
104,741.34222141115106,665
105,741.43754542896124,678
106,741.53286793003338,705
107,741.62818891313066,730
108,741.72350837701663,708
109,741.81882632045483,667
110,741.9141427422087,659
111,742.00945764104176,693
112,742.10477101571769,666
113,742.20008286499979,686
114,742.2953931876516,688
115,742.39070198243667,693
116,742.48600924811853,675
117,742.58131498346063,691
118,742.67661918722649,659
119,742.77192185817978,681
120,742.86722299508369,662
121,742.96252259670234,668
122,743.0578206617987,650
123,743.15311718913642,688
124,743.24841217747917,654
125,743.34370562559059,675
126,743.438997532234,678
127,743.534287896173,682
128,743.62957671617141,683
129,743.72486399099239,679
130,743.82014971939975,674
131,743.91543390015693,679
132,744.01071653202769,674
133,744.10599761377546,686
134,744.20127714416378,659
135,744.29655512195632,686
136,744.3918315459166,679
137,744.4871064148083,673
138,744.582379727395,700
139,744.6776514824403,666
140,744.77292167870769,698
141,744.86819031496111,658
142,744.96345738996376,696
143,745.05872290247953,663
144,745.153986851272,669
145,745.2492492351048,674
146,745.3445100527415,696
147,745.43976930294582,671
148,745.53502698448142,668
149,745.63028309611173,683
150,745.72553763660085,671
151,745.820790604712,656
152,745.91604199920926,672
153,746.01129181885585,670
154,746.10654006241589,686
155,746.20178672865291,680
156,746.29703181633033,675
157,746.39227532421228,703
158,746.48751725106229,701
159,746.582757595644,679
160,746.67799635672122,703
161,746.77323353305781,669
162,746.86846912341719,696
163,746.96370312656325,675
164,747.05893554125976,673
165,747.15416636627049,668
166,747.24939560035921,695
167,747.34462324228957,681
168,747.43984929082535,703
169,747.53507374473054,679
170,747.63029660276868,660
171,747.72551786370377,644
172,747.82073752629935,707
173,747.91595558931954,679
174,748.011172051528,710
175,748.10638691168856,755
176,748.20160016856494,1201
177,748.29681182092122,2361
178,748.39202186752107,4331
179,748.48723030712847,3743
180,748.58243713850709,1314
181,748.67764236042115,827
182,748.77284597163407,680
183,748.86804797091,701
184,748.96324835701284,701
185,749.05844712870646,721
186,749.15364428475471,748
187,749.24883982392157,874
188,749.344033744971,1480
189,749.43922604666693,2665
190,749.5344167277733,3053
191,749.629605787054,1378
192,749.724793223273,814
193,749.81997903519436,727
194,749.91516322158191,677
195,750.0103457811997,700
196,750.105526712812,696
197,750.20070601518239,679
198,750.29588368707516,687
199,750.39105972725417,673
200,750.48623413448365,677
201,750.58140690752737,701
202,750.67657804514977,658
203,750.77174754611451,679
204,750.86691540918594,687
205,750.962081633128,679
206,751.057246216705,702
207,751.15240915868071,673
208,751.24757045781951,681
209,751.34273011288531,715
210,751.43788812264245,691
211,751.533044485855,692
212,751.628199201287,694
213,751.72335226770292,687
214,751.81850368386654,675
215,751.91365344854228,675
216,752.00880156049436,678
217,752.10394801848679,680
218,752.199092821284,687
219,752.29423596765014,708
220,752.38937745634939,689
221,752.484517286146,683
222,752.57965545580441,680
223,752.67479196408885,697
224,752.76992680976332,698
225,752.86505999159249,692
226,752.96019150834036,701
227,753.05532135877138,688
228,753.15044954165,663
229,753.24557605574034,667
230,753.340700899807,686
231,753.435824072614,678
232,753.530945572926,669
233,753.6260653995073,660
234,753.72118355112241,660
235,753.81630002653549,663
236,753.9114148245111,674
237,754.00652794381392,694
238,754.101639383208,670
239,754.196749141458,682
240,754.29185721732824,688
241,754.38696360958352,689
242,754.482068316988,700
243,754.57717133830647,674
244,754.67227267230328,682
245,754.767372317743,695
246,754.86247027339016,685
247,754.95756653800936,673
248,755.05266111036519,689
249,755.14775398922234,677
250,755.24284517334513,667
251,755.33793466149837,712
252,755.43302245244672,687
253,755.52810854495488,696
254,755.62319293778717,698
255,755.71827562970861,687
256,755.81335661948356,677
257,755.908435905877,682
258,756.00351348765378,691
259,756.09858936357818,680
260,756.19366353241514,667
261,756.28873599292933,705
262,756.38380674388588,692
263,756.47887578404914,696
264,756.57394311218411,682
265,756.6690087270556,687
266,756.76407262742828,697
267,756.85913481206728,693
268,756.95419527973706,669
269,757.04925402920287,691
270,757.14431105922938,678
271,757.2393663685815,678
272,757.33441995602436,705
273,757.42947182032253,688
274,757.52452196024115,674
275,757.61957037454511,685
276,757.71461706199943,682
277,757.80966202136926,713
278,757.90470525141927,703
279,757.99974675091482,687
280,758.09478651862059,700
