Column,Wavelength,Intensity
0,731.42048071901581,687
1,731.51595572620317,649
2,731.6114293452473,665
3,731.706901574912,669
4,731.802372413961,633
5,731.89784186115776,695
6,731.99330991526608,671
7,732.08877657504934,672
8,732.18424183927164,653
9,732.27970570669618,652
10,732.37516817608662,666
11,732.470629246207,684
12,732.56608891582039,681
13,732.66154718369057,699
14,732.75700404858139,677
15,732.85245950925616,672
16,732.94791356447877,676
17,733.0433662130124,695
18,733.138817453621,673
19,733.234267285068,702
20,733.32971570611687,704
21,733.42516271553154,783
22,733.52060831207518,755
23,733.61605249451156,685
24,733.71149526160411,687
25,733.80693661211649,677
26,733.90237654481234,681
27,733.9978150584551,678
28,734.0932521518082,680
29,734.18868782363541,671
30,734.28412207270014,679
31,734.379554897766,677
32,734.47498629759639,681
33,734.57041627095487,680
34,734.665844816605,689
35,734.76127193331047,669
36,734.85669761983456,671
37,734.95212187494087,682
38,735.04754469739282,705
39,735.14296608595419,779
40,735.238386039388,880
41,735.3338045564584,970
42,735.42922163592834,796
43,735.52463727656163,716
44,735.62005147712159,690
45,735.71546423637176,664
46,735.81087555307556,668
47,735.90628542599677,656
48,736.0016938538987,687
49,736.09710083554467,693
50,736.19250636969844,734
51,736.28791045512321,1052
52,736.38331309058265,1393
53,736.47871427484029,1957
54,736.57411400665944,1493
55,736.66951228480366,811
56,736.76490910803636,703
57,736.8603044751211,665
58,736.95569838482129,690
59,737.05109083590025,653
60,737.14648182712187,690
61,737.24187135724924,701
62,737.33725942504589,699
63,737.43264602927536,686
64,737.5280311687012,693
65,737.62341484208662,680
66,737.71879704819514,679
67,737.81417778579021,678
68,737.90955705363569,665
69,738.00493485049458,665
70,738.1003111751304,678
71,738.19568602630659,674
72,738.29105940278691,680
73,738.38643130333446,663
74,738.48180172671277,668
75,738.57717067168562,646
76,738.672538137016,678
77,738.76790412146761,677
78,738.863268623804,652
79,738.9586316427883,648
80,739.05399317718422,674
81,739.14935322575525,710
82,739.24471178726458,704
83,739.340068860476,709
84,739.43542444415266,683
85,739.53077853705815,663
86,739.62613113795612,684
87,739.72148224560976,679
88,739.81683185878273,659
89,739.91217997623824,685
90,740.00752659673992,665
91,740.10287171905122,692
92,740.19821534193557,669
93,740.29355746415649,691
94,740.38889808447743,705
95,740.48423720166181,678
96,740.57957481447318,708
97,740.67491092167506,685
98,740.77024552203068,672
99,740.86557861430367,693
100,740.96091019725759,677
101,741.05624026965575,660
102,741.15156883026168,660
103,741.246895877839,677
104,741.34222141115106,687
