Column,Wavelength,Intensity
0,731.42048071901581,647
1,731.51595572620317,649
2,731.6114293452473,640
3,731.706901574912,658
4,731.802372413961,657
5,731.89784186115776,655
6,731.99330991526608,647
7,732.08877657504934,645
8,732.18424183927164,645
9,732.27970570669618,653
10,732.37516817608662,650
11,732.470629246207,649
12,732.56608891582039,660
13,732.66154718369057,634
14,732.75700404858139,668
15,732.85245950925616,654
16,732.94791356447877,685
17,733.0433662130124,682
18,733.138817453621,657
19,733.234267285068,693
20,733.32971570611687,743
21,733.42516271553154,806
22,733.52060831207518,734
23,733.61605249451156,650
24,733.71149526160411,671
25,733.80693661211649,654
26,733.90237654481234,665
27,733.9978150584551,649
28,734.0932521518082,670
29,734.18868782363541,669
30,734.28412207270014,643
31,734.379554897766,648
32,734.47498629759639,670
33,734.57041627095487,674
34,734.665844816605,665
35,734.76127193331047,658
36,734.85669761983456,686
37,734.95212187494087,681
38,735.04754469739282,728
39,735.14296608595419,805
40,735.238386039388,945
41,735.3338045564584,1049
42,735.42922163592834,801
43,735.52463727656163,680
44,735.62005147712159,657
45,735.71546423637176,660
46,735.81087555307556,679
47,735.90628542599677,654
48,736.0016938538987,640
49,736.09710083554467,659
50,736.19250636969844,710
51,736.28791045512321,901
52,736.38331309058265,1178
53,736.47871427484029,1507
54,736.57411400665944,1162
55,736.66951228480366,759
56,736.76490910803636,683
57,736.8603044751211,640
58,736.95569838482129,646
59,737.05109083590025,644
60,737.14648182712187,648
61,737.24187135724924,667
62,737.33725942504589,689
63,737.43264602927536,694
64,737.5280311687012,673
65,737.62341484208662,659
66,737.71879704819514,651
67,737.81417778579021,676
68,737.90955705363569,642
69,738.00493485049458,637
70,738.1003111751304,645
71,738.19568602630659,669
72,738.29105940278691,681
73,738.38643130333446,673
74,738.48180172671277,638
75,738.57717067168562,649
76,738.672538137016,660
77,738.76790412146761,663
78,738.863268623804,669
79,738.9586316427883,649
80,739.05399317718422,654
81,739.14935322575525,650
82,739.24471178726458,674
83,739.340068860476,710
84,739.43542444415266,662
85,739.53077853705815,657
86,739.62613113795612,666
87,739.72148224560976,637
88,739.81683185878273,656
89,739.91217997623824,656
90,740.00752659673992,632
91,740.10287171905122,636
92,740.19821534193557,662
93,740.29355746415649,666
94,740.38889808447743,671
95,740.48423720166181,671
96,740.57957481447318,703
97,740.67491092167506,699
98,740.77024552203068,661
99,740.86557861430367,659
100,740.96091019725759,664
101,741.05624026965575,650
102,741.15156883026168,644
103,741.246895877839,669
104,741.34222141115106,663
105,741.43754542896124,681
106,741.53286793003338,726
107,741.62818891313066,725
108,741.72350837701663,706
109,741.81882632045483,669
110,741.9141427422087,666
111,742.00945764104176,654
112,742.10477101571769,645
113,742.20008286499979,673
114,742.2953931876516,647
115,742.39070198243667,678
116,742.48600924811853,645
117,742.58131498346063,666
118,742.67661918722649,649
119,742.77192185817978,639
120,742.86722299508369,666
121,742.96252259670234,639
122,743.0578206617987,667
123,743.15311718913642,655
124,743.24841217747917,661
125,743.34370562559059,693
126,743.438997532234,659
127,743.534287896173,675
128,743.62957671617141,643
129,743.72486399099239,672
130,743.82014971939975,644
131,743.91543390015693,678
132,744.01071653202769,651
133,744.10599761377546,663
134,744.20127714416378,633
135,744.29655512195632,647
136,744.3918315459166,684
137,744.4871064148083,680
138,744.582379727395,670
139,744.6776514824403,674
140,744.77292167870769,642
141,744.86819031496111,662
142,744.96345738996376,685
143,745.05872290247953,647
144,745.153986851272,650
145,745.2492492351048,662
146,745.3445100527415,648
147,745.43976930294582,662
148,745.53502698448142,663
149,745.63028309611173,667
150,745.72553763660085,675
151,745.820790604712,659
152,745.91604199920926,652
153,746.01129181885585,652
154,746.10654006241589,655
155,746.20178672865291,671
156,746.29703181633033,678
157,746.39227532421228,677
158,746.48751725106229,683
159,746.582757595644,672
160,746.67799635672122,661
161,746.77323353305781,651
162,746.86846912341719,653
163,746.96370312656325,658
164,747.05893554125976,672
165,747.15416636627049,676
166,747.24939560035921,658
167,747.34462324228957,652
168,747.43984929082535,653
169,747.53507374473054,677
170,747.63029660276868,647
171,747.72551786370377,657
172,747.82073752629935,649
173,747.91595558931954,645
174,748.011172051528,689
175,748.10638691168856,729
176,748.20160016856494,1168
177,748.29681182092122,2314
178,748.39202186752107,4274
179,748.48723030712847,3533
180,748.58243713850709,1268
181,748.67764236042115,803
182,748.77284597163407,703
183,748.86804797091,660
184,748.96324835701284,667
185,749.05844712870646,735
186,749.15364428475471,717
187,749.24883982392157,778
188,749.344033744971,1229
189,749.43922604666693,2203
190,749.5344167277733,2319
191,749.629605787054,1118
192,749.724793223273,744
193,749.81997903519436,693
194,749.91516322158191,652
195,750.0103457811997,664
196,750.105526712812,667
197,750.20070601518239,678
198,750.29588368707516,672
199,750.39105972725417,655
200,750.48623413448365,633
201,750.58140690752737,680
202,750.67657804514977,663
203,750.77174754611451,675
204,750.86691540918594,636
205,750.962081633128,671
206,751.057246216705,651
207,751.15240915868071,681
208,751.24757045781951,657
209,751.34273011288531,664
210,751.43788812264245,674
211,751.533044485855,669
212,751.628199201287,666
213,751.72335226770292,659
214,751.81850368386654,653
215,751.91365344854228,657
216,752.00880156049436,656
217,752.10394801848679,656
218,752.199092821284,673
219,752.29423596765014,675
220,752.38937745634939,653
221,752.484517286146,663
222,752.57965545580441,681
223,752.67479196408885,653
224,752.76992680976332,663
225,752.86505999159249,663
226,752.96019150834036,683
227,753.05532135877138,677
228,753.15044954165,679
229,753.24557605574034,677
230,753.340700899807,653
231,753.435824072614,651
232,753.530945572926,674
233,753.6260653995073,642
234,753.72118355112241,654
235,753.81630002653549,682
236,753.9114148245111,649
237,754.00652794381392,659
238,754.101639383208,681
239,754.196749141458,670
240,754.29185721732824,663
241,754.38696360958352,701
242,754.482068316988,679
243,754.57717133830647,640
244,754.67227267230328,654
245,754.767372317743,670
246,754.86247027339016,689
247,754.95756653800936,679
248,755.05266111036519,654
249,755.14775398922234,642
250,755.24284517334513,666
251,755.33793466149837,665
252,755.43302245244672,683
253,755.52810854495488,661
254,755.62319293778717,660
255,755.71827562970861,659
256,755.81335661948356,665
257,755.908435905877,669
258,756.00351348765378,682
259,756.09858936357818,670
260,756.19366353241514,670
261,756.28873599292933,670
262,756.38380674388588,658
263,756.47887578404914,656
264,756.57394311218411,670
265,756.6690087270556,670
266,756.76407262742828,671
267,756.85913481206728,674
268,756.95419527973706,673
269,757.04925402920287,678
270,757.14431105922938,710
271,757.2393663685815,665
272,757.33441995602436,668
273,757.42947182032253,680
274,757.52452196024115,649
275,757.61957037454511,680
276,757.71461706199943,666
277,757.80966202136926,674
278,757.90470525141927,679
279,757.99974675091482,688
280,758.09478651862059,647
281,758.18982455330206,697
282,758.2848608537239,668
283,758.37989541865136,674
284,758.47492824684946,655
285,758.56995933708345,671
286,758.66498868811823,670
287,758.76001629871939,668
