Column,Wavelength,Intensity
0,583.18022984128947,610
1,583.27766153356856,609
2,583.37509214961233,618
3,583.472521688174,611
4,583.56995014800725,608
5,583.66737752786537,606
6,583.76480382650186,615
7,583.86222904267,613
8,583.95965317512332,603
9,584.05707622261514,606
10,584.15449818389857,614
11,584.25191905772726,610
12,584.34933884285442,616
13,584.44675753803324,612
14,584.54417514201691,614
15,584.64159165355909,610
16,584.73900707141252,619
17,584.83642139433084,629
18,584.93383462106692,625
19,585.03124675037418,632
20,585.1286577810057,623
21,585.22606771171479,637
22,585.32347654125431,631
23,585.42088426837768,629
24,585.51829089183786,623
25,585.615696410388,626
26,585.71310082278114,622
27,585.81050412777029,619
28,585.90790632410869,620
29,586.00530741054922,620
30,586.10270738584506,615
31,586.200106248749,614
32,586.29750399801412,616
33,586.39490063239339,612
34,586.49229615063985,612
35,586.58969055150635,608
36,586.68708383374587,605
37,586.78447599611138,607
38,586.88186703735562,603
39,586.97925695623167,608
40,587.07664575149215,614
41,587.17403342189027,606
42,587.27141996617854,616
43,587.36880538311,607
44,587.46618967143741,610
45,587.5635728299136,610
46,587.66095485729113,613
47,587.75833575232309,615
48,587.85571551376211,602
49,587.95309414036092,612
50,588.05047163087227,608
51,588.14784798404878,606
52,588.24522319864332,615
53,588.34259727340861,611
54,588.43997020709708,612
55,588.53734199846156,613
56,588.6347126462548,604
57,588.73208214922931,610
58,588.82945050613762,615
59,588.92681771573245,602
60,589.02418377676645,611
61,589.12154868799212,609
62,589.21891244816209,611
63,589.316275056029,611
64,589.41363651034521,615
65,589.51099680986329,611
66,589.608355953336,612
67,589.70571393951536,608
68,589.80307076715428,612
69,589.90042643500522,606
70,589.99778094182057,620
71,590.09513428635273,607
72,590.19248646735423,614
73,590.28983748357746,617
74,590.38718733377493,617
75,590.48453601669894,612
76,590.581883531102,617
77,590.67922987573627,623
78,590.77657504935462,619
79,590.87391905070888,624
80,590.97126187855167,632
81,591.06860353163529,621
82,591.16594400871213,620
83,591.26328330853448,621
84,591.36062142985452,614
85,591.45795837142464,623
86,591.55529413199724,618
87,591.65262871032451,608
88,591.7499621051586,611
89,591.84729431525193,606
90,591.94462533935666,613
91,592.041955176225,610
92,592.13928382460938,609
93,592.23661128326171,609
94,592.33393755093437,604
95,592.43126262637963,608
96,592.52858650834946,613
97,592.62590919559625,606
98,592.72323068687183,611
99,592.82055098092883,607
100,592.917870076519,605
101,593.01518797239453,602
102,593.11250466730769,609
103,593.20982016001062,611
104,593.30713444925516,611
105,593.40444753379359,611
106,593.50175941237808,606
107,593.59907008376047,605
108,593.696379546693,602
109,593.79368779992774,602
110,593.89099484221651,609
111,593.98830067231177,605
112,594.0856052889651,606
113,594.1829086909288,605
114,594.2802108769547,613
115,594.37751184579486,615
116,594.47481159620145,607
117,594.57211012692619,604
118,594.66940743672137,604
119,594.76670352433848,605
120,594.86399838852981,605
121,594.96129202804752,608
122,595.058584441643,608
123,595.15587562806854,608
124,595.25316558607608,607
125,595.35045431441756,603
126,595.44774181184459,603
127,595.54502807710935,605
128,595.64231310896378,597
129,595.73959690615948,605
130,595.83687946744863,611
131,595.93416079158283,613
132,596.03144087731414,609
133,596.12871972339451,615
134,596.22599732857543,610
135,596.32327369160907,606
136,596.42054881124693,611
137,596.51782268624129,609
138,596.61509531534364,608
139,596.71236669730592,601
140,596.80963683087987,608
141,596.90690571481741,611
142,597.00417334787016,614
143,597.10143972879,608
144,597.19870485632873,621
145,597.2959687292381,614
146,597.39323134626977,609
147,597.4904927061757,610
148,597.5877528077076,606
149,597.68501164961708,615
150,597.782269230656,615
151,597.879525549576,608
152,597.976780605129,605
153,598.07403439606651,612
154,598.17128692114034,605
155,598.26853817910217,598
156,598.36578816870383,615
157,598.46303688869682,610
158,598.560284337833,613
159,598.657530514864,611
160,598.7547754185415,607
161,598.85201904761709,612
162,598.94926140084272,607
163,599.04650247696975,606
164,599.14374227475,607
165,599.24098079293515,601
166,599.33821803027672,606
167,599.43545398552658,597
168,599.5326886574361,603
169,599.62992204475734,608
170,599.72715414624133,609
171,599.82438496064015,602
172,599.92161448670527,609
173,600.01884272318841,607
174,600.11606966884108,606
175,600.213295322415,608
176,600.31051968266161,603
177,600.40774274833268,601
178,600.50496451817969,604
179,600.60218499095447,602
180,600.69940416540828,607
181,600.796622040293,603
182,600.89383861436,603
183,600.991053886361,601
184,601.08826785504743,601
185,601.18548051917094,610
186,601.28269187748322,601
187,601.37990192873588,603
188,601.47711067168018,605
189,601.57431810506785,601
190,601.67152422765048,599
191,601.76872903817957,606
192,601.86593253540684,598
193,601.96313471808367,612
194,602.06033558496154,610
195,602.15753513479217,604
196,602.254733366327,602
197,602.35193027831758,614
198,602.44912586951546,600
199,602.54632013867229,601
200,602.64351308453934,598
201,602.74070470586832,602
202,602.837895001411,599
203,602.93508396991831,597
204,603.03227161014217,607
205,603.129457920834,608
206,603.22664290074556,604
207,603.32382654862806,602
208,603.42100886323317,604
209,603.51818984331226,609
210,603.61536948761693,608
211,603.71254779489891,612
212,603.80972476390923,603
213,603.90690039339984,601
214,604.004074682122,610
215,604.10124762882731,603
216,604.19841923226738,603
217,604.2955894911936,595
218,604.39275840435732,609
219,604.48992597051028,606
220,604.587092188404,609
221,604.68425705678965,601
222,604.78142057441914,601
223,604.87858274004373,613
224,604.975743552415,613
225,605.07290301028445,605
226,605.17006111240369,614
227,605.26721785752386,602
228,605.3643732443968,611
229,605.461527271774,608
230,605.55867993840673,602
231,605.65583124304669,617
232,605.75298118444539,609
233,605.85012976135408,612
234,605.94727697252449,610
235,606.04442281670811,615
236,606.14156729265642,613
237,606.23871039912081,616
238,606.33585213485287,613
239,606.43299249860411,616
240,606.530131489126,613
241,606.62726910517017,616
242,606.72440534548787,612
243,606.82154020883092,609
244,606.91867369395061,613
245,607.01580579959841,620
246,607.11293652452594,620
247,607.21006586748467,621
248,607.30719382722623,628
249,607.40432040250209,631
250,607.50144559206365,624
251,607.59856939466238,635
252,607.69569180905,643
253,607.792812833978,637
254,607.8899324681978,654
255,607.98705071046084,649
256,608.084167559519,664
257,608.18128301412332,664
258,608.27839707302576,679
259,608.37550973497753,701
260,608.47262099873046,715
261,608.56973086303583,740
262,608.66683932664534,770
263,608.76394638831061,813
264,608.8610520467829,845
265,608.958156300814,871
266,609.0552591491554,894
267,609.15236059055849,879
268,609.24946062377512,851
269,609.34655924755657,823
270,609.44365646065444,795
271,609.54075226182067,765
272,609.63784664980631,749
273,609.73493962336318,723
274,609.83203118124288,698
275,609.92912132219692,692
276,610.02621004497689,686
277,610.1232973483344,676
278,610.22038323102117,672
279,610.31746769178847,664
280,610.414550729388,668
281,610.5116323425716,669
282,610.60871253009077,667
283,610.70579129069688,661
284,610.80286862314176,657
285,610.89994452617714,668
286,610.99701899855427,653
287,611.09409203902521,664
288,611.19116364634124,655
289,611.28823381925417,660
290,611.38530255651563,655
291,611.4823698568772,652
292,611.57943571909072,648
293,611.67650014190747,658
294,611.77356312407937,651
295,611.870624664358,656
296,611.96768476149521,659
297,612.06474341424246,649
298,612.16180062135163,649
299,612.25885638157411,648
300,612.35591069366183,650
301,612.45296355636629,643
302,612.55001496843943,646
303,612.64706492863274,644
304,612.74411343569818,640
305,612.84116048838712,635
306,612.93820608545172,635
307,613.03525022564327,630
308,613.1322929077138,641
309,613.22933413041494,627
310,613.3263738924984,632
311,613.42341219271611,622
312,613.52044902981959,629
313,613.61748440256076,616
314,613.71451830969136,619
315,613.8115507499632,622
316,613.90858172212791,626
317,614.00561122493752,623
318,614.10263925714366,613
319,614.19966581749816,617
320,614.296690904753,617
321,614.39371451765976,615
322,614.49073665497042,613
323,614.58775731543687,610
324,614.68477649781062,617
325,614.78179420084393,614
326,614.87881042328831,620
327,614.97582516389593,616
328,615.07283842141851,614
329,615.16985019460787,616
330,615.266860482216,615
331,615.36386928299476,617
332,615.46087659569594,617
333,615.55788241907169,611
334,615.65488675187385,611
335,615.75188959285424,606
336,615.8488909407647,609
337,615.94589079435764,611
338,616.04288915238453,607
339,616.13988601359733,622
340,616.23688137674833,616
341,616.33387524058935,617
342,616.43086760387246,610
343,616.52785846534948,618
344,616.62484782377248,619
345,616.72183567789352,614
346,616.81882202646466,613
347,616.91580686823772,611
348,617.012790201965,608
349,617.10977202639833,617
350,617.20675234029,614
351,617.30373114239183,606
352,617.400708431456,614
353,617.49768420623457,619
354,617.59465846547982,622
355,617.6916312079436,618
356,617.78860243237807,620
357,617.88557213753563,617
358,617.982540322168,618
359,618.07950698502748,614
360,618.17647212486634,616
361,618.27343574043675,614
362,618.37039783049067,616
363,618.4673583937805,619
364,618.56431742905818,618
365,618.66127493507634,615
366,618.75823091058669,610
367,618.85518535434187,613
368,618.95213826509382,614
369,619.049089641595,620
370,619.14603948259753,613
371,619.24298778685375,625
372,619.33993455311577,612
373,619.43687978013622,615
374,619.53382346666729,615
375,619.63076561146113,613
376,619.72770621327,606
377,619.82464527084653,611
378,619.92158278294278,614
379,620.01851874831141,621
380,620.11545316570459,614
381,620.21238603387474,617
382,620.30931735157435,613
383,620.40624711755549,613
384,620.50317533057091,613
385,620.600101989373,615
386,620.69702709271417,616
387,620.7939506393468,609
388,620.89087262802343,612
389,620.98779305749656,614
390,621.08471192651848,615
391,621.18162923384193,612
392,621.27854497821932,613
393,621.37545915840326,609
394,621.47237177314616,610
395,621.56928282120066,620
396,621.66619230131937,612
397,621.7631002122547,611
398,621.86000655275939,607
399,621.956911321586,613
400,622.05381451748713,617
401,622.15071613921543,613
402,622.24761618552361,617
403,622.34451465516406,616
404,622.44141154688975,615
405,622.53830685945331,613
406,622.63520059160737,612
407,622.73209274210478,614
408,622.828983309698,610
409,622.92587229313983,606
410,623.0227596911833,618
411,623.11964550258085,614
412,623.21652972608547,612
413,623.31341236044977,615
414,623.41029340442674,607
415,623.50717285676922,616
416,623.60405071622972,615
417,623.70092698156157,608
418,623.79780165151726,613
419,623.89467472484989,613
420,623.99154620031231,608
421,624.08841607665715,608
422,624.18528435263784,610
423,624.28215102700688,611
424,624.37901609851758,608
425,624.47587956592258,616
426,624.57274142797519,618
427,624.669601683428,611
428,624.76646033103452,613
429,624.86331736954742,613
430,624.96017279771979,605
431,625.05702661430485,615
432,625.15387881805555,610
433,625.25072940772509,611
434,625.34757838206633,619
435,625.4444257398327,604
436,625.54127147977727,612
437,625.6381156006529,608
438,625.73495810121324,610
439,625.83179898021126,614
440,625.92863823639993,610
441,626.02547586853279,609
442,626.122311875363,605
443,626.21914625564386,614
444,626.31597900812847,606
445,626.41281013157015,610
446,626.50963962472247,606
447,626.60646748633837,606
448,626.70329371517153,606
449,626.80011830997489,614
450,626.89694126950235,613
451,626.993762592507,614
452,627.0905822777421,613
453,627.18740032396136,612
454,627.28421672991817,605
455,627.38103149436586,614
456,627.477844616058,610
457,627.57465609374788,614
458,627.67146592618928,618
459,627.76827411213571,625
460,627.86508065034059,627
461,627.96188553955744,626
462,628.05868877854,626
463,628.15549036604182,627
464,628.25229030081641,632
465,628.34908858161759,626
466,628.4458852071989,635
467,628.54268017631409,632
468,628.63947348771671,639
469,628.73626514016041,636
470,628.83305513239929,638
471,628.92984346318678,634
472,629.02663013127665,629
473,629.12341513542276,630
474,629.220198474379,632
475,629.31698014689914,635
476,629.41376015173694,627
477,629.51053848764616,621
478,629.607315153381,620
479,629.70409014769507,612
480,629.8008634693424,621
481,629.897635117077,619
482,629.99440508965279,627
483,630.09117338582359,665
484,630.18794000434355,795
485,630.28470494396663,1156
486,630.381468203447,1538
487,630.4782297815384,2071
488,630.57498967699519,2038
489,630.67174788857142,1929
490,630.7685044150212,1968
491,630.86525925509841,1442
492,630.96201240755761,975
493,631.05876387115279,754
494,631.15551364463806,677
495,631.25226172676776,635
496,631.349008116296,625
497,631.44575281197717,615
498,631.54249581256545,607
499,631.63923711681525,615
500,631.7359767234808,615
501,631.83271463131655,609
502,631.92945083907659,612
503,632.02618534551561,603
504,632.12291814938794,601
505,632.219649249448,605
506,632.31637864445008,607
507,632.41310633314879,601
508,632.50983231429859,600
509,632.606556586654,600
510,632.7032791489695,602
511,632.79999999999984,602
512,632.89671913849941,602
513,632.99343656322276,604
514,633.09015227292468,603
515,633.18686626635986,603
516,633.28357854228261,599
517,633.38028909944785,601
518,633.47699793661047,604
519,633.57370505252482,604
520,633.67041044594589,603
521,633.76711411562849,600
522,633.86381606032728,598
523,633.96051627879717,601
524,634.057214769793,607
525,634.15391153206951,604
526,634.25060656438177,599
527,634.34729986548462,595
528,634.443991434133,604
529,634.54068126908169,603
530,634.63736936908606,599
531,634.73405573290074,597
532,634.83074035928121,600
533,634.9274232469819,601
534,635.0241043947583,604
535,635.12078380136541,595
536,635.21746146555859,605
537,635.31413738609251,601
538,635.41081156172265,596
539,635.50748399120414,606
540,635.6041546732921,604
541,635.70082360674212,600
542,635.7974907903091,601
543,635.89415622274851,599
544,635.99081990281559,600
545,636.08748182926558,606
546,636.18414200085408,597
547,636.28080041633643,607
548,636.37745707446788,600
549,636.4741119740039,596
550,636.57076511370008,597
