Column,Wavelength,Intensity
0,731.42048071901581,611
1,731.51595572620317,608
2,731.6114293452473,611
3,731.706901574912,614
4,731.802372413961,614
5,731.89784186115776,609
6,731.99330991526608,609
7,732.08877657504934,608
8,732.18424183927164,615
9,732.27970570669618,610
10,732.37516817608662,605
11,732.470629246207,609
12,732.56608891582039,609
13,732.66154718369057,603
14,732.75700404858139,605
15,732.85245950925616,612
16,732.94791356447877,608
17,733.0433662130124,610
18,733.138817453621,612
19,733.234267285068,616
20,733.32971570611687,621
21,733.42516271553154,616
22,733.52060831207518,613
23,733.61605249451156,608
24,733.71149526160411,618
25,733.80693661211649,608
26,733.90237654481234,602
27,733.9978150584551,606
28,734.0932521518082,604
29,734.18868782363541,605
30,734.28412207270014,612
31,734.379554897766,614
32,734.47498629759639,604
33,734.57041627095487,613
34,734.665844816605,610
35,734.76127193331047,615
36,734.85669761983456,607
37,734.95212187494087,609
38,735.04754469739282,616
39,735.14296608595419,616
40,735.238386039388,632
41,735.3338045564584,631
42,735.42922163592834,617
43,735.52463727656163,614
44,735.62005147712159,617
45,735.71546423637176,613
46,735.81087555307556,611
47,735.90628542599677,610
48,736.0016938538987,621
49,736.09710083554467,660
50,736.19250636969844,888
51,736.28791045512321,1455
52,736.38331309058265,2166
53,736.47871427484029,2468
54,736.57411400665944,1289
55,736.66951228480366,727
56,736.76490910803636,643
57,736.8603044751211,624
58,736.95569838482129,611
59,737.05109083590025,614
60,737.14648182712187,607
61,737.24187135724924,612
62,737.33725942504589,616
63,737.43264602927536,612
64,737.5280311687012,611
65,737.62341484208662,611
66,737.71879704819514,608
67,737.81417778579021,615
68,737.90955705363569,602
69,738.00493485049458,615
70,738.1003111751304,603
71,738.19568602630659,610
72,738.29105940278691,607
73,738.38643130333446,611
74,738.48180172671277,605
75,738.57717067168562,604
76,738.672538137016,610
77,738.76790412146761,614
78,738.863268623804,604
79,738.9586316427883,610
80,739.05399317718422,615
81,739.14935322575525,614
82,739.24471178726458,603
83,739.340068860476,615
84,739.43542444415266,604
85,739.53077853705815,617
86,739.62613113795612,597
87,739.72148224560976,611
88,739.81683185878273,610
89,739.91217997623824,604
90,740.00752659673992,611
91,740.10287171905122,609
92,740.19821534193557,605
93,740.29355746415649,616
94,740.38889808447743,611
95,740.48423720166181,608
96,740.57957481447318,616
97,740.67491092167506,605
98,740.77024552203068,614
99,740.86557861430367,609
100,740.96091019725759,609
101,741.05624026965575,610
102,741.15156883026168,612
103,741.246895877839,606
104,741.34222141115106,614
105,741.43754542896124,616
106,741.53286793003338,621
107,741.62818891313066,624
108,741.72350837701663,615
109,741.81882632045483,615
110,741.9141427422087,615
111,742.00945764104176,604
112,742.10477101571769,613
113,742.20008286499979,606
114,742.2953931876516,612
115,742.39070198243667,614
116,742.48600924811853,612
117,742.58131498346063,603
118,742.67661918722649,611
119,742.77192185817978,600
120,742.86722299508369,601
121,742.96252259670234,608
122,743.0578206617987,603
123,743.15311718913642,606
124,743.24841217747917,615
125,743.34370562559059,607
126,743.438997532234,609
127,743.534287896173,602
128,743.62957671617141,608
129,743.72486399099239,604
130,743.82014971939975,612
131,743.91543390015693,612
132,744.01071653202769,612
133,744.10599761377546,607
134,744.20127714416378,619
135,744.29655512195632,611
136,744.3918315459166,619
137,744.4871064148083,611
138,744.582379727395,600
139,744.6776514824403,606
140,744.77292167870769,610
141,744.86819031496111,602
142,744.96345738996376,608
143,745.05872290247953,620
144,745.153986851272,612
145,745.2492492351048,608
146,745.3445100527415,618
147,745.43976930294582,614
148,745.53502698448142,608
149,745.63028309611173,612
150,745.72553763660085,613
151,745.820790604712,602
152,745.91604199920926,610
153,746.01129181885585,604
154,746.10654006241589,619
155,746.20178672865291,605
156,746.29703181633033,609
157,746.39227532421228,619
158,746.48751725106229,611
159,746.582757595644,613
160,746.67799635672122,606
161,746.77323353305781,614
