Column,Wavelength,Intensity
0,731.42048071901581,624
1,731.51595572620317,606
2,731.6114293452473,641
3,731.706901574912,632
4,731.802372413961,604
5,731.89784186115776,610
6,731.99330991526608,608
7,732.08877657504934,620
8,732.18424183927164,624
9,732.27970570669618,629
10,732.37516817608662,635
11,732.470629246207,600
12,732.56608891582039,630
13,732.66154718369057,609
14,732.75700404858139,630
15,732.85245950925616,634
16,732.94791356447877,619
17,733.0433662130124,618
18,733.138817453621,613
19,733.234267285068,628
20,733.32971570611687,663
21,733.42516271553154,666
22,733.52060831207518,681
23,733.61605249451156,634
24,733.71149526160411,623
25,733.80693661211649,640
26,733.90237654481234,606
27,733.9978150584551,620
28,734.0932521518082,616
29,734.18868782363541,624
30,734.28412207270014,628
31,734.379554897766,627
32,734.47498629759639,617
33,734.57041627095487,614
34,734.665844816605,637
35,734.76127193331047,620
36,734.85669761983456,641
37,734.95212187494087,624
38,735.04754469739282,664
39,735.14296608595419,691
40,735.238386039388,738
41,735.3338045564584,756
42,735.42922163592834,686
43,735.52463727656163,611
44,735.62005147712159,634
45,735.71546423637176,634
46,735.81087555307556,628
47,735.90628542599677,610
48,736.0016938538987,646
49,736.09710083554467,610
50,736.19250636969844,629
51,736.28791045512321,715
52,736.38331309058265,814
53,736.47871427484029,918
54,736.57411400665944,821
55,736.66951228480366,652
56,736.76490910803636,639
57,736.8603044751211,614
58,736.95569838482129,621
59,737.05109083590025,606
60,737.14648182712187,616
61,737.24187135724924,640
62,737.33725942504589,657
63,737.43264602927536,652
64,737.5280311687012,635
65,737.62341484208662,620
66,737.71879704819514,616
67,737.81417778579021,618
68,737.90955705363569,611
69,738.00493485049458,647
70,738.1003111751304,629
71,738.19568602630659,625
72,738.29105940278691,608
73,738.38643130333446,601
74,738.48180172671277,616
75,738.57717067168562,630
76,738.672538137016,611
77,738.76790412146761,634
78,738.863268623804,612
79,738.9586316427883,623
80,739.05399317718422,626
81,739.14935322575525,617
82,739.24471178726458,637
83,739.340068860476,649
84,739.43542444415266,660
85,739.53077853705815,617
86,739.62613113795612,603
87,739.72148224560976,620
88,739.81683185878273,636
89,739.91217997623824,632
90,740.00752659673992,614
91,740.10287171905122,643
92,740.19821534193557,649
93,740.29355746415649,610
94,740.38889808447743,632
95,740.48423720166181,626
96,740.57957481447318,643
97,740.67491092167506,605
98,740.77024552203068,626
99,740.86557861430367,614
100,740.96091019725759,627
101,741.05624026965575,610
102,741.15156883026168,600
103,741.246895877839,618
104,741.34222141115106,642
105,741.43754542896124,614
106,741.53286793003338,642
107,741.62818891313066,652
108,741.72350837701663,651
109,741.81882632045483,627
110,741.9141427422087,638
111,742.00945764104176,628
112,742.10477101571769,629
113,742.20008286499979,619
114,742.2953931876516,616
115,742.39070198243667,641
116,742.48600924811853,614
117,742.58131498346063,605
118,742.67661918722649,610
119,742.77192185817978,642
120,742.86722299508369,615
121,742.96252259670234,607
122,743.0578206617987,616
123,743.15311718913642,637
124,743.24841217747917,624
125,743.34370562559059,597
126,743.438997532234,629
127,743.534287896173,643
128,743.62957671617141,604
129,743.72486399099239,626
130,743.82014971939975,626
131,743.91543390015693,618
132,744.01071653202769,604
133,744.10599761377546,643
134,744.20127714416378,617
135,744.29655512195632,641
136,744.3918315459166,644
137,744.4871064148083,621
138,744.582379727395,649
139,744.6776514824403,607
140,744.77292167870769,610
141,744.86819031496111,629
142,744.96345738996376,639
143,745.05872290247953,646
144,745.153986851272,630
145,745.2492492351048,637
146,745.3445100527415,594
147,745.43976930294582,607
148,745.53502698448142,645
149,745.63028309611173,654
150,745.72553763660085,608
151,745.820790604712,623
152,745.91604199920926,636
153,746.01129181885585,630
154,746.10654006241589,604
155,746.20178672865291,642
156,746.29703181633033,601
157,746.39227532421228,646
158,746.48751725106229,632
159,746.582757595644,633
160,746.67799635672122,620
161,746.77323353305781,606
162,746.86846912341719,615
163,746.96370312656325,622
164,747.05893554125976,622
165,747.15416636627049,627
166,747.24939560035921,619
167,747.34462324228957,635
168,747.43984929082535,612
169,747.53507374473054,625
170,747.63029660276868,619
171,747.72551786370377,625
172,747.82073752629935,627
173,747.91595558931954,601
174,748.011172051528,616
175,748.10638691168856,658
176,748.20160016856494,803
177,748.29681182092122,1224
178,748.39202186752107,1838
179,748.48723030712847,1686
180,748.58243713850709,851
181,748.67764236042115,684
182,748.77284597163407,642
183,748.86804797091,639
184,748.96324835701284,648
185,749.05844712870646,641
186,749.15364428475471,641
187,749.24883982392157,683
188,749.344033744971,828
189,749.43922604666693,1151
190,749.5344167277733,1299
191,749.629605787054,838
192,749.724793223273,640
193,749.81997903519436,629
194,749.91516322158191,627
195,750.0103457811997,647
196,750.105526712812,620
197,750.20070601518239,628
198,750.29588368707516,636
199,750.39105972725417,633
200,750.48623413448365,637
201,750.58140690752737,634
202,750.67657804514977,604
203,750.77174754611451,635
204,750.86691540918594,618
205,750.962081633128,630
206,751.057246216705,608
