Column,Wavelength,Intensity
0,583.18022984128947,652
1,583.27766153356856,668
2,583.37509214961233,660
3,583.472521688174,674
4,583.56995014800725,672
5,583.66737752786537,670
6,583.76480382650186,666
7,583.86222904267,679
8,583.95965317512332,679
9,584.05707622261514,695
10,584.15449818389857,692
11,584.25191905772726,692
12,584.34933884285442,687
13,584.44675753803324,694
14,584.54417514201691,704
15,584.64159165355909,699
16,584.73900707141252,697
17,584.83642139433084,695
18,584.93383462106692,705
19,585.03124675037418,705
20,585.1286577810057,699
21,585.22606771171479,702
22,585.32347654125431,707
23,585.42088426837768,709
24,585.51829089183786,705
25,585.615696410388,702
26,585.71310082278114,704
27,585.81050412777029,701
28,585.90790632410869,702
29,586.00530741054922,704
30,586.10270738584506,699
31,586.200106248749,703
32,586.29750399801412,699
33,586.39490063239339,691
34,586.49229615063985,689
35,586.58969055150635,690
36,586.68708383374587,668
37,586.78447599611138,671
38,586.88186703735562,666
39,586.97925695623167,660
40,587.07664575149215,667
41,587.17403342189027,668
42,587.27141996617854,662
43,587.36880538311,653
44,587.46618967143741,651
45,587.5635728299136,649
46,587.66095485729113,651
47,587.75833575232309,650
48,587.85571551376211,657
49,587.95309414036092,650
50,588.05047163087227,666
51,588.14784798404878,648
52,588.24522319864332,651
53,588.34259727340861,647
54,588.43997020709708,649
55,588.53734199846156,658
56,588.6347126462548,651
57,588.73208214922931,645
58,588.82945050613762,649
59,588.92681771573245,648
60,589.02418377676645,653
61,589.12154868799212,642
62,589.21891244816209,661
63,589.316275056029,664
64,589.41363651034521,662
65,589.51099680986329,657
66,589.608355953336,662
67,589.70571393951536,662
68,589.80307076715428,669
69,589.90042643500522,666
70,589.99778094182057,672
71,590.09513428635273,664
72,590.19248646735423,666
73,590.28983748357746,674
74,590.38718733377493,673
75,590.48453601669894,673
76,590.581883531102,676
77,590.67922987573627,669
78,590.77657504935462,681
79,590.87391905070888,678
80,590.97126187855167,675
81,591.06860353163529,670
82,591.16594400871213,671
83,591.26328330853448,672
84,591.36062142985452,672
85,591.45795837142464,672
86,591.55529413199724,655
87,591.65262871032451,661
88,591.7499621051586,674
89,591.84729431525193,656
90,591.94462533935666,664
91,592.041955176225,655
92,592.13928382460938,658
93,592.23661128326171,653
94,592.33393755093437,659
95,592.43126262637963,639
96,592.52858650834946,631
97,592.62590919559625,639
98,592.72323068687183,635
99,592.82055098092883,631
100,592.917870076519,632
101,593.01518797239453,631
102,593.11250466730769,634
103,593.20982016001062,626
104,593.30713444925516,624
105,593.40444753379359,626
106,593.50175941237808,623
107,593.59907008376047,632
108,593.696379546693,630
109,593.79368779992774,631
110,593.89099484221651,625
111,593.98830067231177,622
112,594.0856052889651,620
113,594.1829086909288,624
114,594.2802108769547,629
115,594.37751184579486,623
116,594.47481159620145,622
117,594.57211012692619,632
118,594.66940743672137,626
