Column,Wavelength,Intensity
0,583.18022984128947,607
1,583.27766153356856,611
2,583.37509214961233,601
3,583.472521688174,609
4,583.56995014800725,608
5,583.66737752786537,599
6,583.76480382650186,605
7,583.86222904267,606
8,583.95965317512332,606
9,584.05707622261514,605
10,584.15449818389857,609
11,584.25191905772726,612
12,584.34933884285442,605
13,584.44675753803324,606
14,584.54417514201691,598
15,584.64159165355909,610
16,584.73900707141252,605
17,584.83642139433084,609
18,584.93383462106692,605
19,585.03124675037418,613
20,585.1286577810057,610
21,585.22606771171479,613
22,585.32347654125431,608
23,585.42088426837768,605
24,585.51829089183786,615
25,585.615696410388,607
26,585.71310082278114,607
27,585.81050412777029,601
28,585.90790632410869,613
29,586.00530741054922,609
30,586.10270738584506,605
31,586.200106248749,607
32,586.29750399801412,595
33,586.39490063239339,601
34,586.49229615063985,613
35,586.58969055150635,602
36,586.68708383374587,602
37,586.78447599611138,602
38,586.88186703735562,604
39,586.97925695623167,605
40,587.07664575149215,605
41,587.17403342189027,607
42,587.27141996617854,604
43,587.36880538311,596
44,587.46618967143741,605
45,587.5635728299136,604
46,587.66095485729113,607
47,587.75833575232309,600
48,587.85571551376211,604
49,587.95309414036092,607
50,588.05047163087227,599
51,588.14784798404878,607
52,588.24522319864332,606
53,588.34259727340861,604
54,588.43997020709708,599
55,588.53734199846156,600
56,588.6347126462548,612
57,588.73208214922931,599
58,588.82945050613762,609
59,588.92681771573245,600
60,589.02418377676645,602
61,589.12154868799212,607
62,589.21891244816209,599
63,589.316275056029,602
64,589.41363651034521,598
65,589.51099680986329,604
66,589.608355953336,601
67,589.70571393951536,600
68,589.80307076715428,606
69,589.90042643500522,591
70,589.99778094182057,604
71,590.09513428635273,606
72,590.19248646735423,603
73,590.28983748357746,608
74,590.38718733377493,601
75,590.48453601669894,598
76,590.581883531102,607
77,590.67922987573627,617
78,590.77657504935462,609
79,590.87391905070888,614
80,590.97126187855167,606
81,591.06860353163529,610
82,591.16594400871213,609
83,591.26328330853448,605
84,591.36062142985452,614
85,591.45795837142464,601
86,591.55529413199724,603
87,591.65262871032451,598
88,591.7499621051586,596
89,591.84729431525193,603
90,591.94462533935666,603
91,592.041955176225,606
92,592.13928382460938,607
93,592.23661128326171,605
94,592.33393755093437,598
95,592.43126262637963,592
96,592.52858650834946,603
97,592.62590919559625,602
98,592.72323068687183,608
99,592.82055098092883,605
100,592.917870076519,599
101,593.01518797239453,600
102,593.11250466730769,599
103,593.20982016001062,605
104,593.30713444925516,612
105,593.40444753379359,611
106,593.50175941237808,598
107,593.59907008376047,603
108,593.696379546693,603
109,593.79368779992774,601
110,593.89099484221651,608
111,593.98830067231177,597
112,594.0856052889651,598
113,594.1829086909288,604
114,594.2802108769547,601
115,594.37751184579486,606
116,594.47481159620145,604
117,594.57211012692619,599
118,594.66940743672137,601
119,594.76670352433848,599
120,594.86399838852981,598
121,594.96129202804752,602
122,595.058584441643,603
123,595.15587562806854,601
124,595.25316558607608,605
125,595.35045431441756,607
126,595.44774181184459,600
127,595.54502807710935,601
128,595.64231310896378,600
129,595.73959690615948,598
130,595.83687946744863,605
131,595.93416079158283,602
132,596.03144087731414,605
133,596.12871972339451,600
134,596.22599732857543,604
135,596.32327369160907,600
136,596.42054881124693,607
137,596.51782268624129,605
138,596.61509531534364,595
139,596.71236669730592,598
140,596.80963683087987,603
141,596.90690571481741,605
142,597.00417334787016,600
143,597.10143972879,604
144,597.19870485632873,606
145,597.2959687292381,604
146,597.39323134626977,611
147,597.4904927061757,606
148,597.5877528077076,606
149,597.68501164961708,599
150,597.782269230656,598
151,597.879525549576,604
152,597.976780605129,604
153,598.07403439606651,603
154,598.17128692114034,605
155,598.26853817910217,602
156,598.36578816870383,602
157,598.46303688869682,599
158,598.560284337833,596
159,598.657530514864,598
160,598.7547754185415,599
161,598.85201904761709,599
162,598.94926140084272,604
163,599.04650247696975,608
164,599.14374227475,600
165,599.24098079293515,600
166,599.33821803027672,604
167,599.43545398552658,600
168,599.5326886574361,598
169,599.62992204475734,601
170,599.72715414624133,601
171,599.82438496064015,601
172,599.92161448670527,602
173,600.01884272318841,608
174,600.11606966884108,602
175,600.213295322415,602
176,600.31051968266161,599
177,600.40774274833268,600
178,600.50496451817969,600
179,600.60218499095447,596
180,600.69940416540828,596
181,600.796622040293,597
182,600.89383861436,601
183,600.991053886361,599
184,601.08826785504743,604
185,601.18548051917094,605
186,601.28269187748322,606
187,601.37990192873588,600
188,601.47711067168018,601
189,601.57431810506785,602
190,601.67152422765048,592
191,601.76872903817957,605
192,601.86593253540684,600
193,601.96313471808367,605
194,602.06033558496154,602
195,602.15753513479217,605
196,602.254733366327,610
197,602.35193027831758,599
198,602.44912586951546,601
199,602.54632013867229,606
200,602.64351308453934,602
201,602.74070470586832,603
202,602.837895001411,601
203,602.93508396991831,593
204,603.03227161014217,597
205,603.129457920834,597
206,603.22664290074556,600
207,603.32382654862806,606
208,603.42100886323317,601
209,603.51818984331226,599
210,603.61536948761693,605
211,603.71254779489891,600
212,603.80972476390923,603
213,603.90690039339984,604
214,604.004074682122,597
215,604.10124762882731,603
216,604.19841923226738,601
217,604.2955894911936,601
218,604.39275840435732,596
219,604.48992597051028,603
220,604.587092188404,607
221,604.68425705678965,604
222,604.78142057441914,601
223,604.87858274004373,605
224,604.975743552415,604
225,605.07290301028445,607
226,605.17006111240369,611
227,605.26721785752386,607
228,605.3643732443968,603
229,605.461527271774,603
230,605.55867993840673,598
231,605.65583124304669,604
232,605.75298118444539,607
233,605.85012976135408,597
234,605.94727697252449,601
235,606.04442281670811,600
236,606.14156729265642,601
237,606.23871039912081,607
238,606.33585213485287,608
239,606.43299249860411,604
240,606.530131489126,602
241,606.62726910517017,602
242,606.72440534548787,607
243,606.82154020883092,600
244,606.91867369395061,616
245,607.01580579959841,611
246,607.11293652452594,610
247,607.21006586748467,618
248,607.30719382722623,605
249,607.40432040250209,613
250,607.50144559206365,609
251,607.59856939466238,605
252,607.69569180905,613
